text,characters,words,page_number,font_size,is_bold,font_threshold_flag,y_position,x_position,relative_font_size,text_case,verbs,nouns,adjectives,adverbs,pronouns,cardinal_numbers,coordinating_conjunctions,starts_with_number,ends_with_colon,has_punctuation,relative_y_position,avg_word_length,word_density,verb_ratio,noun_ratio,adjective_ratio,is_short,is_very_short,is_heading,predicted_heading,heading_probability
"III.	Milk, Meat and Products",28,5,6,9.899495124816895,1,0,415.99359130859375,49.38610076904297,0.9899495124816895,3,0,0,0,0,0,0,0,0,0,1,0.5162237334695251,5.6,0.17857142857142858,0.0,0.0,0.0,1,1,0,0,0.0009761350348202058
"Milk Milk, Curd, Skimmed",24,4,6,9.899495124816895,1,0,429.99359130859375,61.38130187988281,0.9899495124816895,2,0,0,0,0,0,0,0,0,0,1,0.4958100026822524,6.0,0.16666666666666666,0.0,0.0,0.0,1,1,0,0,0.0009761350348202058
"milk, Cheese",12,2,6,9.899495124816895,0,0,444.0335998535156,61.383697509765625,0.9899495124816895,3,0,0,0,0,0,0,0,0,0,1,0.4753379344903207,6.0,0.16666666666666666,0.0,0.0,0.0,1,1,0,0,0.0009761350348202058
"Meat Chicken, Liver,",20,3,6,10.0,1,0,569.99365234375,61.38610076904297,1.0,2,0,0,0,0,0,0,0,0,0,1,0.29167260581272164,6.666666666666667,0.15,0.0,0.0,0.0,1,1,0,0,0.0009761350348202058
"Fish, Egg, Meat.",16,3,6,10.0,0,0,584.0336303710938,61.38770294189453,1.0,2,0,0,0,0,0,0,0,0,0,1,0.2712005821191917,5.333333333333333,0.1875,0.0,0.0,0.0,1,1,0,0,0.0009761350348202058
"Protein, Fat, Vitamin–",22,3,6,9.797959327697754,0,0,416.0335998535156,371.6833190917969,0.9797959327697754,2,0,0,0,0,0,0,0,0,0,1,0.5161653960648661,7.333333333333333,0.13636363636363635,0.0,0.0,0.0,1,1,0,0,0.0009761350348202058
"B12, Calcium.",13,2,6,10.0,0,0,430.0335998535156,371.6833190917969,1.0,2,0,0,0,0,0,0,0,0,0,1,0.49575166527759346,6.5,0.15384615384615385,0.0,0.0,0.0,1,1,0,0,0.0009761350348202058
"Protein, Fat,",13,2,6,10.0,0,0,570.0336303710938,371.6833190917969,1.0,2,0,0,0,0,0,0,0,0,0,1,0.2916143129064644,6.5,0.15384615384615385,0.0,0.0,0.0,1,1,0,0,0.0009761350348202058
Vitamin – B2,12,3,6,10.0,0,0,584.0336303710938,371.6833190917969,1.0,2,0,0,0,0,0,0,0,0,0,0,0.2712005821191917,4.0,0.25,0.0,0.0,0.0,1,1,0,0,0.0009761350348202058
"Food, Nutrition, Health and Fitness",35,5,6,9.0,0,0,84.21358489990234,44.88610076904297,0.9,3,0,0,0,0,0,0,0,0,0,1,1.0,7.0,0.14285714285714285,0.0,0.0,0.0,1,1,0,0,0.0009761350348202058
Reprint 2025-26,15,2,6,8.0,0,0,770.0264892578125,258.3490905761719,0.8,2,0,0,0,0,0,0,0,0,0,0,0.0,7.5,0.13333333333333333,0.0,0.0,0.0,1,1,0,0,0.0009761350348202058
Human Ecology and Family Sciences – Part I,42,8,7,9.0,0,0,84.21358489990234,316.8373107910156,0.9,3,0,0,0,0,0,0,0,0,0,0,1.0,5.25,0.19047619047619047,0.0,0.0,0.0,1,0,0,0,0.0009761350348202058
34,2,1,7,11.0,0,1,391.44769287109375,60.986297607421875,1.1,3,0,0,0,0,0,0,0,0,0,0,0.552014687943444,2.0,0.5,0.0,0.0,0.0,1,1,0,0,0.0009761350348202058
IV.	 Fruits and Vegetables,26,4,7,10.0,1,0,109.14029693603516,92.38610076904297,1.0,3,0,0,0,0,0,0,0,0,0,1,0.9636537722201796,6.5,0.15384615384615385,0.0,0.0,0.0,1,1,0,0,0.0009761350348202058
Fruits,6,1,7,10.0,1,0,123.14029693603516,108.38610076904297,1.0,2,0,0,0,0,0,0,0,0,0,0,0.9432400414329069,6.0,0.16666666666666666,0.0,0.0,0.0,1,1,0,0,0.0009761350348202058
"Mango, Guava,",13,2,7,10.0,0,0,137.1802978515625,108.38610076904297,1.0,2,0,0,0,0,0,0,0,0,0,1,0.9227679843655755,6.5,0.15384615384615385,0.0,0.0,0.0,1,1,0,0,0.0009761350348202058
"Tomato Ripe, Papaya,",20,3,7,10.0,0,0,151.1802978515625,108.38610076904297,1.0,2,0,0,0,0,0,0,0,0,0,1,0.9023542535783028,6.666666666666667,0.15,0.0,0.0,0.0,1,1,0,0,0.0009761350348202058
"Orange. Sweet Lime,",19,3,7,10.0,0,0,165.1802978515625,108.38610076904297,1.0,2,0,0,0,0,0,0,0,0,0,1,0.8819405227910301,6.333333333333333,0.15789473684210525,0.0,0.0,0.0,1,1,0,0,0.0009761350348202058
Watermelon.,11,1,7,10.0,0,0,179.1802978515625,108.38610076904297,1.0,2,0,0,0,0,0,0,0,0,0,1,0.8615267920037574,11.0,0.09090909090909091,0.0,0.0,0.0,1,1,0,0,0.0009761350348202058
Vegetables (Green Leafy),24,3,7,10.0,1,0,235.14028930664062,92.38610076904297,1.0,2,0,0,0,0,0,0,0,0,0,0,0.7799302062593254,8.0,0.125,0.0,0.0,0.0,1,1,0,0,0.0009761350348202058
"Amaranth, Spinach,",18,2,7,10.0,0,0,249.1802978515625,92.38610076904297,1.0,2,0,0,0,0,0,0,0,0,0,1,0.7594581380673937,9.0,0.1111111111111111,0.0,0.0,0.0,1,1,0,0,0.0009761350348202058
"Drumstick leaves,",17,2,7,10.0,0,0,263.1802978515625,92.38610076904297,1.0,3,0,0,0,0,0,0,0,0,0,1,0.739044407280121,8.5,0.11764705882352941,0.0,0.0,0.0,1,1,0,0,0.0009761350348202058
"Coriander leaves, Mustard",25,3,7,10.0,0,0,277.1802978515625,92.38610076904297,1.0,3,0,0,0,0,0,0,0,0,0,1,0.7186306764928483,8.333333333333334,0.12,0.0,0.0,0.0,1,1,0,0,0.0009761350348202058
"leaves, Fenugreek leaves.",25,3,7,10.0,0,0,291.1802978515625,92.38610076904297,1.0,3,0,0,0,0,0,0,0,0,0,1,0.6982169457055755,8.333333333333334,0.12,0.0,0.0,0.0,1,1,0,0,0.0009761350348202058
Other Vegetables,16,2,7,10.0,1,0,333.1402893066406,92.38610076904297,1.0,2,0,0,0,0,0,0,0,0,0,0,0.6370340907484163,8.0,0.125,0.0,0.0,0.0,1,1,0,0,0.0009761350348202058
"Carrots, Brinjal, Ladies",24,3,7,10.0,0,0,347.1802978515625,92.38610076904297,1.0,2,0,0,0,0,0,0,0,0,0,1,0.6165620225564846,8.0,0.125,0.0,0.0,0.0,1,1,0,0,0.0009761350348202058
"finger, Capsicum, Beans,",24,3,7,10.0,0,0,361.1802978515625,92.38610076904297,1.0,3,0,0,0,0,0,0,0,0,0,1,0.5961482917692118,8.0,0.125,0.0,0.0,0.0,1,1,0,0,0.0009761350348202058
"Onion, Drumstick,",17,2,7,10.0,0,0,375.1802978515625,92.38610076904297,1.0,2,0,0,0,0,0,0,0,0,0,1,0.5757345609819391,8.5,0.11764705882352941,0.0,0.0,0.0,1,1,0,0,0.0009761350348202058
Cauliflower.,12,1,7,10.0,0,0,389.1802978515625,92.38610076904297,1.0,2,0,0,0,0,0,0,0,0,0,1,0.5553208301946664,12.0,0.08333333333333333,0.0,0.0,0.0,1,1,0,0,0.0009761350348202058
"Carotenoids,",12,1,7,10.0,0,0,109.1802978515625,414.6831970214844,1.0,2,0,0,0,0,0,0,0,0,0,1,0.963595445940121,12.0,0.08333333333333333,0.0,0.0,0.0,1,1,0,0,0.0009761350348202058
"Vitamin – C, Fibre.",19,4,7,10.0,0,0,123.1802978515625,414.6831970214844,1.0,2,0,0,0,0,0,0,0,0,0,1,0.9431817151528483,4.75,0.21052631578947367,0.0,0.0,0.0,1,1,0,0,0.0009761350348202058
"Invisible Fats,",15,2,7,10.0,0,0,235.1802978515625,414.6831970214844,1.0,2,0,0,0,0,0,0,0,0,0,1,0.7798718688546664,7.5,0.13333333333333333,0.0,0.0,0.0,1,1,0,0,0.0009761350348202058
"Carotenoids,",12,1,7,10.0,0,0,249.1802978515625,414.6831970214844,1.0,2,0,0,0,0,0,0,0,0,0,1,0.7594581380673937,12.0,0.08333333333333333,0.0,0.0,0.0,1,1,0,0,0.0009761350348202058
Vitamin – B2.,13,3,7,10.0,0,0,263.1802978515625,414.6831970214844,1.0,2,0,0,0,0,0,0,0,0,0,1,0.739044407280121,4.333333333333333,0.23076923076923078,0.0,0.0,0.0,1,1,0,0,0.0009761350348202058
"Folic Acid, Calcium,",20,3,7,10.0,0,0,277.1802978515625,414.6831970214844,1.0,2,0,0,0,0,0,0,0,0,0,1,0.7186306764928483,6.666666666666667,0.15,0.0,0.0,0.0,1,1,0,0,0.0009761350348202058
"Iron, Fibre.",12,2,7,10.0,0,0,291.1802978515625,414.6831970214844,1.0,2,0,0,0,0,0,0,0,0,0,1,0.6982169457055755,6.0,0.16666666666666666,0.0,0.0,0.0,1,1,0,0,0.0009761350348202058
"Carotenoids, Folic Acid,",24,3,7,10.0,0,0,347.1802978515625,414.6831970214844,1.0,2,0,0,0,0,0,0,0,0,0,1,0.6165620225564846,8.0,0.125,0.0,0.0,0.0,1,1,0,0,0.0009761350348202058
"Calcium, Fibre",14,2,7,10.0,0,0,361.1802978515625,414.6831970214844,1.0,2,0,0,0,0,0,0,0,0,0,1,0.5961482917692118,7.0,0.14285714285714285,0.0,0.0,0.0,1,1,0,0,0.0009761350348202058
V.	Fats and Sugars,18,4,7,10.0,1,0,433.7008056640625,92.38610076904297,1.0,3,0,0,0,0,0,0,0,0,0,1,0.4904044258377344,4.5,0.2222222222222222,0.0,0.0,0.0,1,1,0,0,0.0009761350348202058
Fats,4,1,7,10.0,1,0,447.7008056640625,104.38610076904297,1.0,2,0,0,0,0,0,0,0,0,0,0,0.4699906950504617,4.0,0.25,0.0,0.0,0.0,1,1,0,0,0.0009761350348202058
"Butter, Ghee,",13,2,7,10.0,0,0,461.7408142089844,104.38610076904297,1.0,2,0,0,0,0,0,0,0,0,0,1,0.44951862685853,6.5,0.15384615384615385,0.0,0.0,0.0,1,1,0,0,0.0009761350348202058
"Hydrogenated oils,",18,2,7,10.0,0,0,475.7408142089844,104.38610076904297,1.0,3,0,0,0,0,0,0,0,0,0,1,0.42910489607125724,9.0,0.1111111111111111,0.0,0.0,0.0,1,1,0,0,0.0009761350348202058
Cooking oils like,17,3,7,10.0,0,0,489.7408142089844,104.38610076904297,1.0,3,0,0,0,0,0,0,0,0,0,0,0.4086911652839845,5.666666666666667,0.17647058823529413,0.0,0.0,0.0,1,1,0,0,0.0009761350348202058
"Groundnut, Mustard,",19,2,7,10.0,0,0,503.74078369140625,104.38610076904297,1.0,2,0,0,0,0,0,0,0,0,0,1,0.3882774789951135,9.5,0.10526315789473684,0.0,0.0,0.0,1,1,0,0,0.0009761350348202058
Coconut.,8,1,7,10.0,0,0,517.7407836914062,104.38610076904297,1.0,2,0,0,0,0,0,0,0,0,0,1,0.3678637482078408,8.0,0.125,0.0,0.0,0.0,1,1,0,0,0.0009761350348202058
Sugars,6,1,7,10.0,1,0,601.7008056640625,92.38610076904297,1.0,2,0,0,0,0,0,0,0,0,0,0,0.24543965639046164,6.0,0.16666666666666666,0.0,0.0,0.0,1,1,0,0,0.0009761350348202058
"Sugar, Jaggery",14,2,7,10.0,0,0,615.7407836914062,92.38610076904297,1.0,2,0,0,0,0,0,0,0,0,0,1,0.22496763269693165,7.0,0.14285714285714285,0.0,0.0,0.0,1,1,0,0,0.0009761350348202058
"Energy, Fat, Essential",22,3,7,10.0,0,0,433.7408142089844,414.6831970214844,1.0,2,0,0,0,0,0,0,0,0,0,1,0.4903460884330754,7.333333333333333,0.13636363636363635,0.0,0.0,0.0,1,1,0,0,0.0009761350348202058
Fatty Acids,11,2,7,10.0,0,0,447.7408142089844,414.6831970214844,1.0,2,0,0,0,0,0,0,0,0,0,0,0.4699323576458027,5.5,0.18181818181818182,0.0,0.0,0.0,1,1,0,0,0.0009761350348202058
Energy,6,1,7,10.0,0,0,601.7407836914062,414.6831970214844,1.0,2,0,0,0,0,0,0,0,0,0,0,0.2453813634842044,6.0,0.16666666666666666,0.0,0.0,0.0,1,1,0,0,0.0009761350348202058
"Source : Gopalan, C., Rama, Sastri, B.V. & Balasubramanian, S.C. (1989). Nutritive value of Indian",98,15,7,10.0,0,0,683.0208129882812,92.3832015991211,1.0,3,0,0,0,0,0,0,0,0,0,1,0.1268650323093439,6.533333333333333,0.15306122448979592,0.0,0.0,0.0,0,0,0,0,0.0009761350348202058
"foods. Hyderabad. National Institute of Nutrition, ICMR. ",57,7,7,10.0,0,0,697.0208129882812,92.3832015991211,1.0,3,0,0,0,0,0,0,0,0,0,1,0.10645130152207116,8.142857142857142,0.12280701754385964,0.0,0.0,0.0,1,0,0,0,0.0009761350348202058
Reprint 2025-26,15,2,7,8.0,0,0,770.0264892578125,258.3490905761719,0.8,2,0,0,0,0,0,0,0,0,0,0,0.0,7.5,0.13333333333333333,0.0,0.0,0.0,1,1,0,0,0.0009761350348202058
35,2,1,8,11.0,0,0,391.44769287109375,498.74700927734375,1.0,3,0,0,0,0,0,0,0,0,0,0,0.552014687943444,2.0,0.5,0.0,0.0,0.0,1,1,0,0,0.0009761350348202058
Guidelines for using the basic food groups,42,7,8,11.0,0,0,261.3756103515625,61.43550109863281,1.0,3,0,0,0,0,0,0,0,0,0,0,0.7416758647644178,6.0,0.16666666666666666,0.0,0.0,0.0,1,0,0,0,0.0009761350348202058
The five food group system can be used both for planning and,60,12,8,11.0,0,0,275.41961669921875,61.43550109863281,1.0,3,0,0,0,0,0,0,0,0,0,0,0.7211979672818604,5.0,0.2,0.0,0.0,0.0,0,0,0,0,0.0009761350348202058
assessing balanced diets. It is a simple daily food guide which can,67,12,8,11.0,0,0,289.41961669921875,61.43550109863281,1.0,3,0,0,0,0,0,0,0,0,0,1,0.7007842364945877,5.583333333333333,0.1791044776119403,0.0,0.0,0.0,0,0,0,0,0.0009761350348202058
be used for nutrition education as well. Guidelines could be adopted,68,11,8,11.0,0,0,303.41961669921875,61.43550109863281,1.0,3,0,0,0,0,0,0,0,0,0,1,0.6803705057073149,6.181818181818182,0.16176470588235295,0.0,0.0,0.0,0,0,0,0,0.0009761350348202058
depending on the food groups.,29,5,8,11.0,0,0,317.41961669921875,61.43550109863281,1.0,0,0,0,0,0,0,0,0,0,0,1,0.6599567749200422,5.8,0.1724137931034483,0.0,0.0,0.0,1,1,0,0,0.0009761350348202058
•,1,1,8,11.0,0,0,331.41961669921875,61.43550109863281,1.0,3,0,0,0,0,0,0,0,0,0,0,0.6395430441327695,1.0,1.0,0.0,0.0,0.0,1,1,0,0,0.0009761350348202058
Include at least one or a minimum number of servings from each,62,12,8,11.0,0,0,331.41961669921875,79.4314956665039,1.0,3,0,0,0,0,0,0,0,0,0,0,0.6395430441327695,5.166666666666667,0.1935483870967742,0.0,0.0,0.0,0,0,0,0,0.0009761350348202058
food group in each meal.,24,5,8,11.0,0,0,345.41961669921875,79.43550109863281,1.0,0,0,0,0,0,0,0,0,0,0,1,0.6191293133454967,4.8,0.20833333333333334,0.0,0.0,0.0,1,1,0,0,0.0009761350348202058
•,1,1,8,11.0,0,0,359.41961669921875,61.43550109863281,1.0,3,0,0,0,0,0,0,0,0,0,0,0.598715582558224,1.0,1.0,0.0,0.0,0.0,1,1,0,0,0.0009761350348202058
Make choices within each group as foods within each group are,61,11,8,11.0,0,0,359.41961669921875,79.4314956665039,1.0,3,0,0,0,0,0,0,0,0,0,0,0.598715582558224,5.545454545454546,0.18032786885245902,0.0,0.0,0.0,0,0,0,0,0.0009761350348202058
similar but not identical in nutritive value.,45,7,8,11.0,0,0,373.41961669921875,79.43550109863281,1.0,0,0,0,0,0,0,0,0,0,0,1,0.5783018517709513,6.428571428571429,0.15555555555555556,0.0,0.0,0.0,1,0,0,0,0.0009761350348202058
•,1,1,8,11.0,0,0,387.41961669921875,61.43550109863281,1.0,3,0,0,0,0,0,0,0,0,0,0,0.5578881209836786,1.0,1.0,0.0,0.0,0.0,1,1,0,0,0.0009761350348202058
"If the meal is vegetarian, use suitable combinations to improve",63,10,8,11.0,0,0,387.41961669921875,79.4314956665039,1.0,3,0,0,0,0,0,0,0,0,0,1,0.5578881209836786,6.3,0.15873015873015872,0.0,0.0,0.0,1,0,0,0,0.0009761350348202058
"the overall protein quality of the diet. For example, serving cereal-",69,11,8,11.0,0,0,401.41961669921875,79.43550109863281,1.0,3,0,0,0,0,0,0,0,0,0,1,0.5374743901964059,6.2727272727272725,0.15942028985507245,0.0,0.0,0.0,0,0,0,0,0.0009761350348202058
pulse combinations or including small quantities of milk or curds,65,10,8,11.0,0,0,415.41961669921875,79.43550109863281,1.0,0,0,0,0,0,0,0,0,0,0,0,0.517060659409133,6.5,0.15384615384615385,0.0,0.0,0.0,1,0,0,0,0.0009761350348202058
in the meal.,12,3,8,11.0,0,0,429.41961669921875,79.43550109863281,1.0,0,0,0,0,0,0,0,0,0,0,1,0.4966469286218604,4.0,0.25,0.0,0.0,0.0,1,1,0,0,0.0009761350348202058
•,1,1,8,11.0,0,0,443.41961669921875,61.43550109863281,1.0,3,0,0,0,0,0,0,0,0,0,0,0.4762331978345876,1.0,1.0,0.0,0.0,0.0,1,1,0,0,0.0009761350348202058
Include uncooked vegetables and fruits in the meals.,52,8,8,11.0,0,0,443.41961669921875,79.4314956665039,1.0,3,0,0,0,0,0,0,0,0,0,1,0.4762331978345876,6.5,0.15384615384615385,0.0,0.0,0.0,1,0,0,0,0.0009761350348202058
•,1,1,8,11.0,0,0,457.41961669921875,61.43550109863281,1.0,3,0,0,0,0,0,0,0,0,0,0,0.4558194670473149,1.0,1.0,0.0,0.0,0.0,1,1,0,0,0.0009761350348202058
Include at least one serving of milk to ensure a supply of calcium,66,13,8,11.0,0,0,457.41961669921875,79.4314956665039,1.0,3,0,0,0,0,0,0,0,0,0,0,0.4558194670473149,5.076923076923077,0.19696969696969696,0.0,0.0,0.0,0,0,0,0,0.0009761350348202058
"and other nutrients as milk contains all nutrients except iron,",63,10,8,11.0,0,0,471.41961669921875,79.43550109863281,1.0,0,0,0,0,0,0,0,0,0,0,1,0.43540573626004214,6.3,0.15873015873015872,0.0,0.0,0.0,1,0,0,0,0.0009761350348202058
"vitamin C, and fibre.",21,4,8,11.0,0,0,485.41961669921875,79.43550109863281,1.0,3,0,0,0,0,0,0,0,0,0,1,0.41499200547276943,5.25,0.19047619047619047,0.0,0.0,0.0,1,1,0,0,0.0009761350348202058
•,1,1,8,11.0,0,0,499.41961669921875,61.43550109863281,1.0,3,0,0,0,0,0,0,0,0,0,0,0.3945782746854967,1.0,1.0,0.0,0.0,0.0,1,1,0,0,0.0009761350348202058
Cereals should not supply more than 75 per cent of total Kcal/,62,12,8,11.0,0,0,499.41961669921875,79.43150329589844,1.0,3,0,0,0,0,0,0,0,0,0,0,0.3945782746854967,5.166666666666667,0.1935483870967742,0.0,0.0,0.0,0,0,0,0,0.0009761350348202058
Calories.,9,1,8,11.0,0,0,513.4196166992188,79.43550109863281,1.0,2,0,0,0,0,0,0,0,0,0,1,0.37416454389822396,9.0,0.1111111111111111,0.0,0.0,0.0,1,1,0,0,0.0009761350348202058
Remember,8,1,8,10.0,1,0,139.63650512695312,138.43429565429688,0.9090909090909091,2,0,0,0,0,0,0,0,0,0,0,0.9191865305028923,8.0,0.125,0.0,0.0,0.0,1,1,0,0,0.0009761350348202058
One gram of,11,3,8,10.0,1,0,153.63650512695312,138.43429565429688,0.9090909090909091,3,0,0,0,0,0,0,0,0,0,0,0.8987727997156196,3.6666666666666665,0.2727272727272727,0.0,0.0,0.0,1,1,0,0,0.0009761350348202058
•,1,1,8,10.0,1,0,167.63650512695312,138.43429565429688,0.9090909090909091,3,0,0,0,0,0,0,0,0,0,0,0.8783590689283469,1.0,1.0,0.0,0.0,0.0,1,1,0,0,0.0009761350348202058
carbohydrate releases  4 Kcal. of,33,5,8,10.0,1,0,167.63650512695312,162.43429565429688,0.9090909090909091,3,0,0,0,0,0,0,0,0,0,1,0.8783590689283469,6.6,0.15151515151515152,0.0,0.0,0.0,1,1,0,0,0.0009761350348202058
energy,6,1,8,10.0,1,0,181.63650512695312,162.43429565429688,0.9090909090909091,0,0,0,0,0,0,0,0,0,0,0,0.8579453381410741,6.0,0.16666666666666666,0.0,0.0,0.0,1,1,0,0,0.0009761350348202058
•,1,1,8,10.0,1,0,195.63650512695312,138.43429565429688,0.9090909090909091,3,0,0,0,0,0,0,0,0,0,0,0.8375316073538014,1.0,1.0,0.0,0.0,0.0,1,1,0,0,0.0009761350348202058
protein releases 4 Kcal. of energy,34,6,8,10.0,1,0,195.63650512695312,162.43429565429688,0.9090909090909091,3,0,0,0,0,0,0,0,0,0,1,0.8375316073538014,5.666666666666667,0.17647058823529413,0.0,0.0,0.0,1,0,0,0,0.0009761350348202058
•,1,1,8,10.0,1,0,209.63650512695312,138.43429565429688,0.9090909090909091,3,0,0,0,0,0,0,0,0,0,0,0.8171178765665287,1.0,1.0,0.0,0.0,0.0,1,1,0,0,0.0009761350348202058
fat releases 9 Kcal. of energy,30,6,8,10.0,1,0,209.63650512695312,162.43429565429688,0.9090909090909091,3,0,0,0,0,0,0,0,0,0,1,0.8171178765665287,5.0,0.2,0.0,0.0,0.0,1,0,0,0,0.0009761350348202058
"In planning balanced diets, food should be chosen from each group in",68,12,8,10.0,0,0,560.3712158203125,88.61119842529297,0.9090909090909091,3,0,0,0,0,0,0,0,0,0,1,0.3057033078632269,5.666666666666667,0.17647058823529413,0.0,0.0,0.0,0,0,0,0,0.0009761350348202058
"sufficient quantity. Cereals and pulses should be taken adequately, fruits and",78,11,8,10.0,0,0,574.3712158203125,73.52090454101562,0.9090909090909091,3,0,0,0,0,0,0,0,0,0,1,0.2852895770759542,7.090909090909091,0.14102564102564102,0.0,0.0,0.0,0,0,0,0,0.0009761350348202058
"vegetables liberally, animal foods moderately and oils and sugars sparingly.",76,10,8,10.0,0,0,588.3712158203125,76.31090545654297,0.9090909090909091,0,0,0,0,0,0,0,0,0,0,1,0.26487584628868144,7.6,0.13157894736842105,0.0,0.0,0.0,1,0,0,0,0.0009761350348202058
Now let us look at the concept of the food guide pyramid.,57,12,8,11.0,0,0,637.00048828125,44.88610076904297,1.0,3,0,0,0,0,0,0,0,0,0,1,0.19396835511735902,4.75,0.21052631578947367,0.0,0.0,0.0,0,0,0,0,0.0009761350348202058
"Food, Nutrition, Health and Fitness",35,5,8,9.0,0,0,84.21358489990234,44.88610076904297,0.8181818181818182,3,0,0,0,0,0,0,0,0,0,1,1.0,7.0,0.14285714285714285,0.0,0.0,0.0,1,1,0,0,0.0009761350348202058
Reprint 2025-26,15,2,8,8.0,0,0,770.0264892578125,258.3490905761719,0.7272727272727273,2,0,0,0,0,0,0,0,0,0,0,0.0,7.5,0.13333333333333333,0.0,0.0,0.0,1,1,0,0,0.0009761350348202058
Human Ecology and Family Sciences – Part I,42,8,9,9.0,0,0,84.21358489990234,316.8373107910156,0.8181818181818182,3,0,0,0,0,0,0,0,0,0,0,1.0,5.25,0.19047619047619047,0.0,0.0,0.0,1,0,0,0,0.0009761350348202058
36,2,1,9,11.0,0,0,391.44769287109375,60.97560119628906,1.0,3,0,0,0,0,0,0,0,0,0,0,0.552014687943444,2.0,0.5,0.0,0.0,0.0,1,1,0,0,0.0009761350348202058
Food Guide Pyramid,18,3,9,14.0,0,1,105.16413116455078,134.8861083984375,1.2727272727272727,2,0,0,0,0,0,0,0,0,0,0,0.9694515134790832,6.0,0.16666666666666666,0.0,0.0,0.0,1,1,0,0,0.0009761350348202058
The following figure (Figure 2) illustrates the food guide pyramid for,70,11,9,11.0,0,0,133.9481201171875,134.8861083984375,1.0,3,0,0,0,0,0,0,0,0,0,0,0.9274808990888719,6.363636363636363,0.15714285714285714,0.0,0.0,0.0,0,0,0,0,0.0009761350348202058
Indians.,8,1,9,11.0,0,0,147.9481201171875,134.8861083984375,1.0,2,0,0,0,0,0,0,0,0,0,1,0.9070671683015992,8.0,0.125,0.0,0.0,0.0,1,1,0,0,0.0009761350348202058
F igure 2: F ood G uide P yramid,32,9,9,7.650000095367432,0,0,452.67449951171875,275.2055969238281,0.695454554124312,3,0,0,0,0,0,0,0,0,0,0,0.4627384345344353,3.5555555555555554,0.28125,0.0,0.0,0.0,1,0,0,0,0.0009761350348202058
The food guide pyramid is a graphic depiction of the daily food guide.,70,13,9,11.0,0,0,479.5205078125,152.8861083984375,1.0,3,0,0,0,0,0,0,0,0,0,1,0.4235936355226469,5.384615384615385,0.18571428571428572,0.0,0.0,0.0,0,0,0,0,0.0009761350348202058
"The illustration was designed to depict variety, moderation, and also",69,10,9,11.0,0,0,493.5205078125,134.8861083984375,1.0,3,0,0,0,0,0,0,0,0,0,1,0.4031799047353742,6.9,0.14492753623188406,0.0,0.0,0.0,1,0,0,0,0.0009761350348202058
proportions. The size of each section represents the number of daily,68,11,9,11.0,0,0,507.5205078125,134.8861083984375,1.0,3,0,0,0,0,0,0,0,0,0,1,0.3827661739481015,6.181818181818182,0.16176470588235295,0.0,0.0,0.0,0,0,0,0,0.0009761350348202058
servings recommended.  The broad base at the bottom conveys the message,71,11,9,11.0,0,0,521.5205078125,134.8861083984375,1.0,3,0,0,0,0,0,0,0,0,0,1,0.3623524431608287,6.454545454545454,0.15492957746478872,0.0,0.0,0.0,0,0,0,0,0.0009761350348202058
that grains should be abundant and form the foundation of a healthy,67,12,9,11.0,0,0,535.5205078125,134.8861083984375,1.0,0,0,0,0,0,0,0,0,0,0,0,0.341938712373556,5.583333333333333,0.1791044776119403,0.0,0.0,0.0,0,0,0,0,0.0009761350348202058
"diet.  Fruits and vegetables appear at the next level, showing that they",72,12,9,11.0,0,0,549.5205078125,134.8861083984375,1.0,3,0,0,0,0,0,0,0,0,0,1,0.32152498158628323,6.0,0.16666666666666666,0.0,0.0,0.0,0,0,0,0,0.0009761350348202058
"have a less prominent, but still important place in the diet.  Meats and",72,13,9,11.0,0,0,563.5205078125,134.8861083984375,1.0,3,0,0,0,0,0,0,0,0,0,1,0.3011112507990105,5.538461538461538,0.18055555555555555,0.0,0.0,0.0,0,0,0,0,0.0009761350348202058
milks appear in a smaller band near the top.  A few servings of each can,72,15,9,11.0,0,0,577.5205078125,134.8861083984375,1.0,3,0,0,0,0,0,0,0,0,0,1,0.2806975200117378,4.8,0.20833333333333334,0.0,0.0,0.0,0,0,0,0,0.0009761350348202058
"contribute valuable nutrients such as proteins, vitamins and minerals,",70,9,9,11.0,0,0,591.5205078125,134.8861083984375,1.0,0,0,0,0,0,0,0,0,0,0,1,0.26028378922446505,7.777777777777778,0.12857142857142856,0.0,0.0,0.0,1,0,0,0,0.0009761350348202058
"without too much fat and cholesterol.  Fats, oils and sweets occupy the",71,12,9,11.0,0,0,605.5205078125,134.8861083984375,1.0,3,0,0,0,0,0,0,0,0,0,1,0.23987005843719233,5.916666666666667,0.16901408450704225,0.0,0.0,0.0,0,0,0,0,0.0009761350348202058
"tiny apex, indicating that they should be used sparingly.",57,9,9,11.0,0,0,619.5205078125,134.8861083984375,1.0,0,0,0,0,0,0,0,0,0,0,1,0.2194563276499196,6.333333333333333,0.15789473684210525,0.0,0.0,0.0,1,0,0,0,0.0009761350348202058
"Alcoholic beverages do not appear in the pyramid, but they too,",63,11,9,11.0,0,0,633.5205078125,152.8861083984375,1.0,3,0,0,0,0,0,0,0,0,0,1,0.19904259686264686,5.7272727272727275,0.1746031746031746,0.0,0.0,0.0,0,0,0,0,0.0009761350348202058
